BinId	Markerlineage	genomes	markers	marker_sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
12C16O_24h_100_unf_bin.24.fa	o__Actinomycetales (UID1663)	488	309	185	153	142	8	5	1	0	54.50	4.14	17.24
12C16O_24h_100_unf_bin.25.fa	c__Betaproteobacteria (UID3959)	235	419	211	134	279	6	0	0	0	67.49	1.42	16.67
12C16O_24h_100_unf_bin.26.fa	k__Bacteria (UID2982)	88	230	148	98	130	2	0	0	0	58.71	1.35	50.00
12C16O_24h_100_unf_bin.27.fa	k__Bacteria (UID1452)	924	158	106	1	157	0	0	0	0	99.06	0.00	0.00
12C16O_24h_100_unf_bin.28.fa	k__Bacteria (UID2495)	2993	147	91	43	99	4	1	0	0	76.62	4.52	42.86
12C16O_24h_100_unf_bin.29.fa	p__Proteobacteria (UID3880)	1495	261	164	99	149	13	0	0	0	61.71	4.98	38.46
12C16O_24h_100_unf_bin.3.fa	o__Rhizobiales (UID3654)	92	481	319	217	253	11	0	0	0	56.86	1.49	0.00
12C16O_24h_100_unf_bin.30.fa	k__Bacteria (UID1452)	924	161	108	19	135	7	0	0	0	89.47	3.55	0.00
12C16O_24h_100_unf_bin.31.fa	k__Bacteria (UID2495)	2993	147	91	44	98	5	0	0	0	85.47	4.21	80.00
12C16O_24h_100_unf_bin.32.fa	k__Bacteria (UID1452)	924	160	109	32	118	10	0	0	0	81.37	5.02	40.00
12C16O_24h_100_unf_bin.33.fa	o__Actinomycetales (UID1697)	387	330	193	122	184	24	0	0	0	61.52	7.11	25.00
12C16O_24h_100_unf_bin.34.fa	c__Alphaproteobacteria (UID3305)	564	345	226	47	270	27	1	0	0	86.34	8.22	33.33
12C16O_24h_100_unf_bin.35.fa	k__Archaea (UID2)	207	145	103	17	125	3	0	0	0	89.00	2.91	33.33
12C16O_24h_100_unf_bin.36.fa	p__Actinobacteria (UID1454)	732	199	116	37	151	10	1	0	0	82.47	7.24	15.38
12C16O_24h_100_unf_bin.37.fa	k__Bacteria (UID203)	5449	104	58	53	51	0	0	0	0	70.29	0.00	0.00
12C16O_24h_100_unf_bin.38.fa	o__Rhizobiales (UID3642)	107	485	316	242	235	8	0	0	0	50.41	1.90	0.00
12C16O_24h_100_unf_bin.39.fa	p__Actinobacteria (UID1454)	732	199	116	82	112	5	0	0	0	69.57	3.88	0.00
12C16O_24h_100_unf_bin.4.fa	p__Actinobacteria (UID1454)	732	199	116	50	144	5	0	0	0	86.08	3.16	0.00
12C16O_24h_100_unf_bin.40.fa	p__Proteobacteria (UID3880)	1495	261	164	9	247	5	0	0	0	96.92	1.77	100.00
12C16O_24h_100_unf_bin.41.fa	p__Actinobacteria (UID1454)	732	199	116	73	119	7	0	0	0	66.38	4.17	14.29
12C16O_24h_100_unf_bin.42.fa	k__Archaea (UID2)	207	145	103	8	129	8	0	0	0	93.93	5.83	37.50
12C16O_24h_100_unf_bin.43.fa	o__Rhizobiales (UID3654)	92	480	318	100	359	20	1	0	0	87.08	5.40	56.52
12C16O_24h_100_unf_bin.44.fa	k__Bacteria (UID2495)	2993	147	91	66	76	5	0	0	0	54.23	2.39	0.00
12C16O_24h_100_unf_bin.45.fa	o__Rhizobiales (UID3654)	92	481	319	126	349	6	0	0	0	73.81	0.62	33.33
12C16O_24h_100_unf_bin.46.fa	p__Actinobacteria (UID1454)	732	199	116	106	89	4	0	0	0	52.59	3.02	25.00
12C16O_24h_100_unf_bin.47.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	180	462	50	1	0	0	75.15	7.87	67.92
12C16O_24h_100_unf_bin.48.fa	c__Deltaproteobacteria (UID3216)	83	247	155	139	96	10	2	0	0	50.97	6.77	6.25
12C16O_24h_100_unf_bin.49.fa	p__Actinobacteria (UID1454)	732	199	116	65	109	22	3	0	0	65.16	9.38	25.81
12C16O_24h_100_unf_bin.5.fa	g__Bradyrhizobium (UID3699)	37	824	336	205	539	75	5	0	0	77.59	8.38	25.56
12C16O_24h_100_unf_bin.50.fa	k__Bacteria (UID203)	5449	104	58	48	51	5	0	0	0	78.62	7.76	60.00
12C16O_24h_100_unf_bin.52.fa	k__Bacteria (UID3187)	2258	187	116	93	86	8	0	0	0	50.63	5.46	12.50
12C16O_24h_100_unf_bin.53.fa	o__Actinomycetales (UID1802)	274	383	212	150	207	25	1	0	0	65.32	7.33	42.86
12C16O_24h_100_unf_bin.6.fa	o__Actinomycetales (UID1697)	387	330	193	89	237	4	0	0	0	71.98	0.89	0.00
12C16O_24h_100_unf_bin.7.fa	o__Actinomycetales (UID1697)	387	330	193	6	315	9	0	0	0	97.75	2.42	11.11
12C16O_24h_100_unf_bin.8.fa	o__Rhizobiales (UID3642)	107	485	316	169	289	26	1	0	0	66.68	6.39	6.90
12C16O_24h_100_unf_bin.9.fa	k__Bacteria (UID3187)	2258	188	117	101	83	4	0	0	0	54.22	3.42	0.00
12C16O_48h_100_P08_coass_bin.1.fa	p__Actinobacteria (UID1454)	732	199	116	62	123	14	0	0	0	73.17	7.53	28.57
12C16O_48h_100_P08_coass_bin.10.fa	k__Bacteria (UID1453)	901	171	117	29	141	1	0	0	0	92.21	0.85	0.00
12C16O_48h_100_P08_coass_bin.11.fa	k__Bacteria (UID1452)	924	161	108	55	102	4	0	0	0	71.12	2.02	75.00
12C16O_48h_100_P08_coass_bin.12.fa	k__Bacteria (UID1452)	924	161	108	25	129	7	0	0	0	90.00	6.02	14.29
12C16O_48h_100_P08_coass_bin.13.fa	p__Actinobacteria (UID1454)	732	199	116	92	82	24	1	0	0	50.01	9.68	18.52
12C16O_48h_100_P08_coass_bin.14.fa	p__Actinobacteria (UID1454)	732	199	116	68	121	10	0	0	0	62.95	5.23	10.00
12C16O_48h_100_P08_coass_bin.15.fa	k__Bacteria (UID203)	5449	104	58	62	41	1	0	0	0	55.17	1.72	0.00
12C16O_48h_100_P08_coass_bin.16.fa	k__Archaea (UID2)	207	145	103	4	138	3	0	0	0	96.84	2.91	0.00
12C16O_48h_100_P08_coass_bin.17.fa	o__Rhizobiales (UID3642)	107	485	316	56	407	22	0	0	0	89.87	4.65	4.55
12C16O_48h_100_P08_coass_bin.18.fa	p__Proteobacteria (UID3880)	1495	261	164	8	247	6	0	0	0	96.04	1.93	16.67
12C16O_48h_100_P08_coass_bin.19.fa	k__Bacteria (UID1452)	924	158	106	1	156	1	0	0	0	99.06	0.47	100.00
12C16O_48h_100_P08_coass_bin.2.fa	p__Actinobacteria (UID1454)	732	200	117	100	95	5	0	0	0	52.19	4.27	0.00
12C16O_48h_100_P08_coass_bin.20.fa	o__Actinomycetales (UID1697)	387	330	193	7	317	6	0	0	0	97.50	1.17	0.00
12C16O_48h_100_P08_coass_bin.21.fa	c__Deltaproteobacteria (UID3216)	83	247	155	28	210	9	0	0	0	92.62	4.19	11.11
12C16O_48h_100_P08_coass_bin.22.fa	o__Rhizobiales (UID3654)	92	481	319	190	263	28	0	0	0	57.25	3.78	14.29
12C16O_48h_100_P08_coass_bin.23.fa	p__Actinobacteria (UID1454)	732	199	116	97	95	7	0	0	0	56.20	3.59	28.57
12C16O_48h_100_P08_coass_bin.24.fa	c__Alphaproteobacteria (UID3305)	564	349	230	178	159	12	0	0	0	50.99	3.93	0.00
12C16O_48h_100_P08_coass_bin.25.fa	p__Actinobacteria (UID1454)	732	200	117	102	84	12	1	1	0	56.58	9.69	23.81
12C16O_48h_100_P08_coass_bin.26.fa	k__Bacteria (UID203)	5449	104	58	69	32	3	0	0	0	50.34	5.17	0.00
12C16O_48h_100_P08_coass_bin.27.fa	k__Bacteria (UID2495)	2993	147	91	67	67	13	0	0	0	57.95	8.99	23.08
12C16O_48h_100_P08_coass_bin.28.fa	k__Bacteria (UID1452)	924	161	108	64	92	5	0	0	0	59.31	3.01	20.00
12C16O_48h_100_P08_coass_bin.3.fa	k__Bacteria (UID1452)	924	161	108	12	134	15	0	0	0	90.92	9.22	6.67
12C16O_48h_100_P08_coass_bin.4.fa	k__Bacteria (UID2982)	88	230	148	111	111	8	0	0	0	55.18	2.70	12.50
12C16O_48h_100_P08_coass_bin.5.fa	k__Archaea (UID2)	207	145	103	10	130	5	0	0	0	91.26	3.88	20.00
12C16O_48h_100_P08_coass_bin.6.fa	k__Archaea (UID2)	207	145	103	63	72	10	0	0	0	52.10	6.88	70.00
12C16O_48h_100_P08_coass_bin.7.fa	p__Actinobacteria (UID1454)	732	199	116	77	116	6	0	0	0	71.58	3.62	0.00
12C16O_48h_100_P08_coass_bin.8.fa	k__Bacteria (UID203)	5449	104	58	46	55	3	0	0	0	80.50	4.31	33.33
12C16O_48h_100_P08_coass_bin.9.fa	k__Bacteria (UID1453)	901	171	117	85	80	6	0	0	0	61.20	5.13	50.00
12C16O_48h_100_P14_coass_bin.1.fa	p__Actinobacteria (UID1454)	732	199	116	54	131	14	0	0	0	76.20	6.03	14.29
12C16O_48h_100_P14_coass_bin.10.fa	k__Bacteria (UID203)	5449	104	58	20	56	15	13	0	0	74.14	8.37	16.67
12C16O_48h_100_P14_coass_bin.11.fa	p__Actinobacteria (UID1454)	732	199	116	43	142	14	0	0	0	86.42	8.33	7.14
12C16O_48h_100_P14_coass_bin.12.fa	k__Bacteria (UID1452)	924	161	108	14	136	11	0	0	0	95.19	6.53	27.27
12C16O_48h_100_P14_coass_bin.13.fa	k__Archaea (UID2)	207	145	103	16	129	0	0	0	0	86.65	0.00	0.00
12C16O_48h_100_P14_coass_bin.14.fa	p__Actinobacteria (UID1454)	732	196	114	66	116	13	1	0	0	67.62	7.78	18.75
12C16O_48h_100_P14_coass_bin.15.fa	k__Bacteria (UID203)	5449	102	57	59	37	6	0	0	0	63.32	9.65	0.00
12C16O_48h_100_P14_coass_bin.16.fa	k__Bacteria (UID1452)	924	151	101	65	81	5	0	0	0	62.17	4.95	20.00
12C16O_48h_100_P14_coass_bin.17.fa	p__Actinobacteria (UID1454)	732	199	116	59	136	4	0	0	0	79.60	3.02	25.00
12C16O_48h_100_P14_coass_bin.18.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	304	383	6	0	0	0	59.72	1.46	16.67
12C16O_48h_100_P14_coass_bin.19.fa	c__Alphaproteobacteria (UID3305)	564	345	226	176	155	14	0	0	0	53.04	4.58	57.14
12C16O_48h_100_P14_coass_bin.2.fa	k__Bacteria (UID1452)	924	158	106	1	157	0	0	0	0	99.06	0.00	0.00
12C16O_48h_100_P14_coass_bin.20.fa	o__Actinomycetales (UID1697)	387	330	193	171	151	8	0	0	0	51.54	3.50	0.00
12C16O_48h_100_P14_coass_bin.21.fa	o__Actinomycetales (UID1697)	387	330	193	6	322	2	0	0	0	97.75	0.78	0.00
12C16O_48h_100_P14_coass_bin.22.fa	o__Actinomycetales (UID1663)	488	310	185	129	179	2	0	0	0	59.92	1.08	50.00
12C16O_48h_100_P14_coass_bin.23.fa	k__Bacteria (UID203)	5449	104	58	63	41	0	0	0	0	57.93	0.00	0.00
12C16O_48h_100_P14_coass_bin.24.fa	o__Actinomycetales (UID1697)	387	330	193	123	183	18	4	2	0	66.63	8.20	23.81
12C16O_48h_100_P14_coass_bin.25.fa	o__Actinomycetales (UID1697)	387	330	193	142	182	5	1	0	0	61.60	2.94	0.00
12C16O_48h_100_P14_coass_bin.26.fa	k__Archaea (UID2)	207	145	103	6	132	7	0	0	0	94.90	6.80	14.29
12C16O_48h_100_P14_coass_bin.27.fa	k__Bacteria (UID203)	5449	104	58	62	38	4	0	0	0	61.21	6.90	0.00
12C16O_48h_100_P14_coass_bin.28.fa	p__Actinobacteria (UID1454)	732	200	117	40	148	12	0	0	0	83.75	7.41	8.33
12C16O_48h_100_P14_coass_bin.29.fa	o__Actinomycetales (UID1697)	387	330	193	37	271	22	0	0	0	89.61	5.65	18.18
12C16O_48h_100_P14_coass_bin.3.fa	o__Rhizobiales (UID3654)	92	481	319	29	416	36	0	0	0	93.92	5.87	25.00
12C16O_48h_100_P14_coass_bin.30.fa	k__Archaea (UID2)	207	145	103	57	73	14	1	0	0	54.85	9.51	76.47
12C16O_48h_100_P14_coass_bin.31.fa	k__Bacteria (UID2495)	2993	147	91	65	82	0	0	0	0	57.37	0.00	0.00
12C16O_48h_100_P14_coass_bin.32.fa	k__Bacteria (UID203)	5449	104	58	63	39	2	0	0	0	57.21	3.45	0.00
12C16O_48h_100_P14_coass_bin.33.fa	c__Deltaproteobacteria (UID3216)	83	247	155	63	164	16	4	0	0	78.73	9.89	14.29
12C16O_48h_100_P14_coass_bin.34.fa	o__Rhizobiales (UID3642)	107	485	316	90	354	41	0	0	0	86.96	7.68	2.44
12C16O_48h_100_P14_coass_bin.35.fa	k__Bacteria (UID203)	5449	104	58	36	64	4	0	0	0	65.34	6.90	0.00
12C16O_48h_100_P14_coass_bin.36.fa	k__Bacteria (UID2982)	88	230	148	103	120	7	0	0	0	56.64	3.55	28.57
12C16O_48h_100_P14_coass_bin.4.fa	k__Bacteria (UID1453)	901	171	117	9	154	8	0	0	0	94.59	6.41	50.00
12C16O_48h_100_P14_coass_bin.5.fa	k__Bacteria (UID203)	5449	102	57	67	34	1	0	0	0	51.04	1.75	100.00
12C16O_48h_100_P14_coass_bin.6.fa	c__Alphaproteobacteria (UID3305)	564	345	226	87	230	27	1	0	0	80.11	9.02	36.67
12C16O_48h_100_P14_coass_bin.7.fa	k__Bacteria (UID2495)	2993	147	91	29	114	4	0	0	0	85.71	3.85	50.00
12C16O_48h_100_P14_coass_bin.8.fa	o__Rhizobiales (UID3654)	92	480	318	235	237	8	0	0	0	56.64	2.12	62.50
12C16O_48h_100_P14_coass_bin.9.fa	p__Proteobacteria (UID3880)	1495	261	164	84	174	3	0	0	0	66.30	1.22	33.33
12C16O_48h_100_unf_bin.1.fa	k__Bacteria (UID1453)	901	171	117	15	149	7	0	0	0	94.25	4.87	28.57
12C16O_48h_100_unf_bin.10.fa	o__Burkholderiales (UID4000)	193	427	214	208	188	28	3	0	0	57.40	7.90	62.16
12C16O_48h_100_unf_bin.11.fa	o__Rhizobiales (UID3654)	92	481	319	239	213	29	0	0	0	53.10	5.69	13.79
12C16O_48h_100_unf_bin.12.fa	k__Bacteria (UID203)	5449	104	58	0	76	28	0	0	0	100.00	6.90	39.29
12C16O_48h_100_unf_bin.13.fa	o__Actinomycetales (UID1697)	387	330	193	168	139	22	1	0	0	50.78	8.65	8.00
12C16O_48h_100_unf_bin.14.fa	p__Actinobacteria (UID1454)	732	196	114	56	133	6	1	0	0	78.01	4.47	22.22
12C16O_48h_100_unf_bin.15.fa	p__Proteobacteria (UID3880)	1495	261	164	4	254	3	0	0	0	97.56	1.34	100.00
12C16O_48h_100_unf_bin.16.fa	k__Bacteria (UID203)	5449	103	57	2	80	21	0	0	0	96.49	7.68	38.10
12C16O_48h_100_unf_bin.17.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	217	431	44	1	0	0	72.40	7.43	63.83
12C16O_48h_100_unf_bin.18.fa	k__Bacteria (UID2495)	2993	147	91	56	84	7	0	0	0	57.24	2.60	14.29
12C16O_48h_100_unf_bin.19.fa	f__Rhizobiaceae (UID3591)	50	838	326	83	736	19	0	0	0	92.61	2.33	5.26
12C16O_48h_100_unf_bin.2.fa	p__Actinobacteria (UID1454)	732	199	116	43	145	11	0	0	0	82.60	6.03	36.36
12C16O_48h_100_unf_bin.20.fa	k__Bacteria (UID203)	5449	104	58	65	33	6	0	0	0	58.97	9.48	0.00
12C16O_48h_100_unf_bin.21.fa	k__Bacteria (UID2495)	2993	147	91	55	88	4	0	0	0	77.06	4.40	75.00
12C16O_48h_100_unf_bin.22.fa	p__Actinobacteria (UID1454)	732	200	117	48	141	11	0	0	0	76.81	3.06	18.18
12C16O_48h_100_unf_bin.23.fa	k__Bacteria (UID1452)	924	158	106	1	156	1	0	0	0	99.06	0.94	0.00
12C16O_48h_100_unf_bin.24.fa	o__Rhizobiales (UID3654)	92	481	319	148	319	14	0	0	0	70.24	1.91	14.29
12C16O_48h_100_unf_bin.25.fa	c__Alphaproteobacteria (UID3305)	564	345	226	46	271	26	2	0	0	93.20	7.26	50.00
12C16O_48h_100_unf_bin.26.fa	o__Actinomycetales (UID1663)	488	309	185	129	167	13	0	0	0	66.66	4.59	7.69
12C16O_48h_100_unf_bin.27.fa	k__Bacteria (UID2495)	2993	147	91	36	105	4	2	0	0	86.42	8.24	40.00
12C16O_48h_100_unf_bin.28.fa	o__Actinomycetales (UID1808)	268	395	220	183	192	20	0	0	0	56.04	5.61	50.00
12C16O_48h_100_unf_bin.29.fa	k__Archaea (UID2)	207	145	103	5	138	2	0	0	0	95.63	1.94	0.00
12C16O_48h_100_unf_bin.30.fa	c__Alphaproteobacteria (UID3305)	564	345	226	121	212	12	0	0	0	72.01	3.76	58.33
12C16O_48h_100_unf_bin.31.fa	k__Bacteria (UID203)	5449	104	58	52	51	1	0	0	0	71.72	1.72	100.00
12C16O_48h_100_unf_bin.32.fa	o__Rhizobiales (UID3654)	92	480	318	83	378	19	0	0	0	86.35	4.61	73.68
12C16O_48h_100_unf_bin.33.fa	k__Bacteria (UID3187)	2258	188	117	85	100	3	0	0	0	64.88	1.24	0.00
12C16O_48h_100_unf_bin.34.fa	o__Rhizobiales (UID3642)	107	485	316	68	380	37	0	0	0	89.39	6.96	8.11
12C16O_48h_100_unf_bin.35.fa	o__Actinomycetales (UID1697)	387	330	193	60	253	16	1	0	0	90.47	5.53	21.05
12C16O_48h_100_unf_bin.36.fa	k__Archaea (UID2)	207	145	103	8	133	4	0	0	0	93.45	3.40	0.00
12C16O_48h_100_unf_bin.37.fa	p__Actinobacteria (UID1454)	732	196	114	74	106	16	0	0	0	58.06	7.46	75.00
12C16O_48h_100_unf_bin.38.fa	k__Bacteria (UID203)	5449	104	58	67	35	2	0	0	0	51.02	3.45	0.00
12C16O_48h_100_unf_bin.39.fa	c__Betaproteobacteria (UID3959)	235	419	211	199	218	2	0	0	0	56.95	0.39	0.00
12C16O_48h_100_unf_bin.4.fa	k__Bacteria (UID1452)	924	151	101	53	91	7	0	0	0	75.86	5.45	57.14
12C16O_48h_100_unf_bin.40.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	180	491	22	0	0	0	79.41	3.35	45.45
12C16O_48h_100_unf_bin.41.fa	o__Actinomycetales (UID1663)	488	309	185	88	213	8	0	0	0	72.67	2.24	25.00
12C16O_48h_100_unf_bin.42.fa	p__Actinobacteria (UID1454)	732	199	116	88	107	4	0	0	0	50.50	2.59	0.00
12C16O_48h_100_unf_bin.43.fa	k__Archaea (UID2)	207	145	103	67	75	3	0	0	0	52.69	2.91	100.00
12C16O_48h_100_unf_bin.44.fa	o__Rhizobiales (UID3642)	107	485	316	199	246	38	2	0	0	57.04	7.82	9.09
12C16O_48h_100_unf_bin.45.fa	o__Rhizobiales (UID3642)	107	485	316	248	228	9	0	0	0	50.63	2.03	22.22
12C16O_48h_100_unf_bin.46.fa	k__Bacteria (UID203)	5449	104	58	65	38	0	1	0	0	54.48	3.45	0.00
12C16O_48h_100_unf_bin.5.fa	c__Alphaproteobacteria (UID3305)	564	348	229	160	159	28	1	0	0	55.65	8.56	6.45
12C16O_48h_100_unf_bin.6.fa	o__Actinomycetales (UID1697)	387	330	193	90	233	7	0	0	0	79.16	1.81	14.29
12C16O_48h_100_unf_bin.7.fa	p__Actinobacteria (UID1454)	732	199	116	32	161	6	0	0	0	92.67	4.05	16.67
12C16O_48h_100_unf_bin.8.fa	c__Deltaproteobacteria (UID3216)	83	247	155	26	206	15	0	0	0	93.58	7.76	13.33
12C16O_48h_100_unf_bin.9.fa	p__Actinobacteria (UID1454)	732	199	116	76	119	4	0	0	0	66.80	3.45	0.00
12C16O_48h_50_P09_coass_bin.1.fa	o__Rhizobiales (UID3654)	92	481	319	20	432	29	0	0	0	94.20	6.29	55.17
12C16O_48h_50_P09_coass_bin.10.fa	k__Bacteria (UID203)	5449	104	58	64	37	3	0	0	0	54.31	4.31	66.67
12C16O_48h_50_P09_coass_bin.11.fa	p__Actinobacteria (UID1454)	732	199	116	87	108	4	0	0	0	68.76	3.45	0.00
12C16O_48h_50_P09_coass_bin.12.fa	k__Bacteria (UID203)	5449	102	57	53	49	0	0	0	0	68.74	0.00	0.00
12C16O_48h_50_P09_coass_bin.13.fa	p__Proteobacteria (UID3880)	1495	261	164	4	256	1	0	0	0	97.56	0.03	0.00
12C16O_48h_50_P09_coass_bin.14.fa	k__Bacteria (UID2495)	2993	147	91	53	90	4	0	0	0	65.27	2.33	25.00
12C16O_48h_50_P09_coass_bin.15.fa	k__Bacteria (UID1453)	901	171	117	36	132	3	0	0	0	86.32	1.80	33.33
12C16O_48h_50_P09_coass_bin.16.fa	k__Bacteria (UID203)	5449	104	58	58	43	3	0	0	0	57.15	3.79	0.00
12C16O_48h_50_P09_coass_bin.17.fa	k__Bacteria (UID203)	5449	104	58	63	37	4	0	0	0	56.36	5.17	0.00
12C16O_48h_50_P09_coass_bin.18.fa	o__Rhizobiales (UID3642)	107	485	316	42	411	31	1	0	0	92.48	7.74	11.76
12C16O_48h_50_P09_coass_bin.19.fa	k__Bacteria (UID203)	5449	104	58	60	40	4	0	0	0	53.01	5.17	0.00
12C16O_48h_50_P09_coass_bin.2.fa	c__Alphaproteobacteria (UID3305)	564	345	226	75	250	20	0	0	0	76.46	3.78	55.00
12C16O_48h_50_P09_coass_bin.20.fa	k__Archaea (UID2)	207	145	103	4	137	4	0	0	0	96.84	3.88	0.00
12C16O_48h_50_P09_coass_bin.21.fa	o__Actinomycetales (UID1697)	387	330	193	5	321	4	0	0	0	98.27	1.30	0.00
12C16O_48h_50_P09_coass_bin.22.fa	p__Actinobacteria (UID1454)	732	199	116	68	123	8	0	0	0	74.45	5.20	25.00
12C16O_48h_50_P09_coass_bin.23.fa	k__Bacteria (UID1452)	924	161	108	12	132	17	0	0	0	94.39	8.46	47.06
12C16O_48h_50_P09_coass_bin.24.fa	k__Bacteria (UID2982)	88	230	148	120	107	3	0	0	0	50.10	2.03	33.33
12C16O_48h_50_P09_coass_bin.25.fa	k__Bacteria (UID203)	5449	104	58	70	30	4	0	0	0	51.72	5.17	0.00
12C16O_48h_50_P09_coass_bin.3.fa	c__Deltaproteobacteria (UID3216)	83	247	155	42	197	8	0	0	0	91.80	3.87	25.00
12C16O_48h_50_P09_coass_bin.4.fa	k__Bacteria (UID2495)	2993	147	91	49	87	10	1	0	0	82.06	9.95	61.54
12C16O_48h_50_P09_coass_bin.5.fa	o__Actinomycetales (UID1697)	387	330	193	128	197	5	0	0	0	67.32	1.90	20.00
12C16O_48h_50_P09_coass_bin.6.fa	k__Bacteria (UID203)	5449	104	58	54	49	1	0	0	0	71.38	1.72	0.00
12C16O_48h_50_P09_coass_bin.7.fa	k__Archaea (UID2)	207	145	103	60	85	0	0	0	0	67.15	0.00	0.00
12C16O_48h_50_P09_coass_bin.8.fa	k__Bacteria (UID2495)	2993	147	91	52	92	3	0	0	0	60.99	2.30	0.00
12C16O_48h_50_P09_coass_bin.9.fa	k__Bacteria (UID1452)	924	158	106	3	153	2	0	0	0	98.11	1.42	50.00
12C16O_48h_50_P10_coass_bin.1.fa	k__Bacteria (UID1452)	924	158	106	2	156	0	0	0	0	98.58	0.00	0.00
12C16O_48h_50_P10_coass_bin.10.fa	c__Alphaproteobacteria (UID3305)	564	345	226	59	264	22	0	0	0	88.85	5.10	54.55
12C16O_48h_50_P10_coass_bin.11.fa	o__Actinomycetales (UID1697)	387	330	193	13	313	4	0	0	0	94.91	0.67	0.00
12C16O_48h_50_P10_coass_bin.12.fa	k__Bacteria (UID1453)	901	171	117	72	88	11	0	0	0	70.97	7.69	54.55
12C16O_48h_50_P10_coass_bin.13.fa	c__Alphaproteobacteria (UID3305)	564	345	226	45	277	23	0	0	0	94.49	7.28	43.48
12C16O_48h_50_P10_coass_bin.14.fa	p__Actinobacteria (UID1454)	732	199	116	31	159	9	0	0	0	94.72	6.61	11.11
12C16O_48h_50_P10_coass_bin.15.fa	k__Bacteria (UID203)	5449	104	58	66	35	3	0	0	0	54.31	4.31	33.33
12C16O_48h_50_P10_coass_bin.16.fa	k__Bacteria (UID1452)	924	161	108	12	145	3	1	0	0	92.64	3.89	50.00
12C16O_48h_50_P10_coass_bin.17.fa	p__Proteobacteria (UID3214)	2231	190	119	94	83	9	4	0	0	50.37	6.51	4.76
12C16O_48h_50_P10_coass_bin.18.fa	k__Bacteria (UID1453)	901	171	117	47	115	9	0	0	0	83.02	4.64	0.00
12C16O_48h_50_P10_coass_bin.19.fa	k__Bacteria (UID203)	5449	104	58	55	44	5	0	0	0	73.28	8.62	40.00
12C16O_48h_50_P10_coass_bin.2.fa	k__Bacteria (UID2495)	2993	147	91	34	110	3	0	0	0	83.73	3.30	33.33
12C16O_48h_50_P10_coass_bin.20.fa	k__Bacteria (UID2495)	2993	147	91	6	138	3	0	0	0	93.96	1.30	33.33
12C16O_48h_50_P10_coass_bin.21.fa	p__Actinobacteria (UID1454)	732	199	116	99	98	2	0	0	0	57.33	1.72	0.00
12C16O_48h_50_P10_coass_bin.22.fa	k__Bacteria (UID1452)	924	161	108	25	126	10	0	0	0	89.88	9.26	40.00
12C16O_48h_50_P10_coass_bin.23.fa	p__Proteobacteria (UID3880)	1495	261	164	123	138	0	0	0	0	55.04	0.00	0.00
12C16O_48h_50_P10_coass_bin.24.fa	k__Bacteria (UID203)	5449	104	58	62	41	1	0	0	0	53.76	1.72	100.00
12C16O_48h_50_P10_coass_bin.25.fa	p__Actinobacteria (UID1454)	732	199	116	67	117	15	0	0	0	75.07	8.36	6.67
12C16O_48h_50_P10_coass_bin.26.fa	k__Archaea (UID2)	207	145	103	37	103	5	0	0	0	70.55	4.37	60.00
12C16O_48h_50_P10_coass_bin.27.fa	o__Rhizobiales (UID3654)	92	481	319	75	377	29	0	0	0	88.01	7.09	72.41
12C16O_48h_50_P10_coass_bin.28.fa	k__Bacteria (UID1452)	924	161	108	13	133	15	0	0	0	95.62	9.59	20.00
12C16O_48h_50_P10_coass_bin.29.fa	k__Bacteria (UID2495)	2993	147	91	31	110	6	0	0	0	90.49	4.95	0.00
12C16O_48h_50_P10_coass_bin.3.fa	c__Gammaproteobacteria (UID4202)	67	481	276	233	240	7	1	0	0	51.38	2.67	10.00
12C16O_48h_50_P10_coass_bin.30.fa	p__Proteobacteria (UID3880)	1495	261	164	63	190	8	0	0	0	76.96	2.95	37.50
12C16O_48h_50_P10_coass_bin.31.fa	o__Actinomycetales (UID1802)	274	383	212	154	197	30	2	0	0	63.28	9.18	38.89
12C16O_48h_50_P10_coass_bin.32.fa	k__Bacteria (UID203)	5449	104	58	69	29	6	0	0	0	54.31	8.62	33.33
12C16O_48h_50_P10_coass_bin.33.fa	c__Betaproteobacteria (UID3959)	235	419	211	188	218	13	0	0	0	50.71	1.35	7.69
12C16O_48h_50_P10_coass_bin.34.fa	o__Rhizobiales (UID3654)	92	480	318	59	397	24	0	0	0	93.81	5.82	20.83
12C16O_48h_50_P10_coass_bin.35.fa	k__Bacteria (UID2982)	88	230	148	61	163	6	0	0	0	71.56	3.04	33.33
12C16O_48h_50_P10_coass_bin.36.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	84	591	18	0	0	0	90.83	2.87	38.89
12C16O_48h_50_P10_coass_bin.37.fa	k__Bacteria (UID203)	5449	104	58	62	33	9	0	0	0	50.42	9.09	22.22
12C16O_48h_50_P10_coass_bin.38.fa	p__Actinobacteria (UID1454)	732	199	116	32	159	8	0	0	0	87.10	5.32	25.00
12C16O_48h_50_P10_coass_bin.39.fa	c__Alphaproteobacteria (UID3305)	564	345	226	90	243	12	0	0	0	76.84	4.44	8.33
12C16O_48h_50_P10_coass_bin.4.fa	p__Actinobacteria (UID1454)	732	199	116	99	97	3	0	0	0	58.10	1.87	0.00
